hu;titulo_projeto;classificacao_institucional_pesquisa;envolve_seres_humanos;delineamento_estudo;tipo_estudo;eh_estudo_multicentrico;eh_projeto_com_coparticipacao;estado_projeto;tempo_decorrido_entre_status_1;tempo_decorrido_entre_status_2
HU-UFPI;INTERAÇÕES MEDICAMENTOSAS POTENCIAIS ENTRE FÁRMACOS QUE AGEM NO SISTEMA CARDIOVASCULAR E PSICOFÁRMACOS EM PACIENTES ADMITIDOS NUM HOSPITAL UNIVERSITÁRIO;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;182;223
HU-UFPI;EFICÁCIA DE TECNOLOGIAS PARA O AUTOCUIDADO PÓS-CIRURGIA DE REVASCULARIZAÇÃO DO MIOCÁRDIO EM PESSOAS IDOSAS: Estudo Quase-Experimental;Desenvolvimento tecnológico;True;Estudo Quase-experimental;Desenvolvimento/Avaliação;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;EFICÁCIA DA ELETROESTIMULAÇÃO TRANSCUTÂNEA PARA ANALGESIA DE HISTEROSCOPIA DIAGNÓSTICA: ENSAIO CLÍNICO CONTROLADO RANDOMIZADO;Pesquisa Acadêmica;True;Transversal;Experimental/Clínico;False;False;Em ajuste para autorização do setor responsável;Pendente;Pendente
HU-UFPI;EDUCAÇÃO PARA A MORTE: A experiência de residentes multiprofissionais no cuidado a pacientes críticos.;Pesquisa Acadêmica;True;Transversal;Ciências Sociais e Humanas e Aplicadas em Saúde;False;False;Projeto aprovado;132;187
HU-UFPI;DOENÇA INFLAMATÓRIA INTESTINAL EM PACIENTES COM 60 ANOS OU MAIS – ESTUDO EM UM CENTRO DE REFERÊNCIA NO NORDESTE DO BRASIL;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;77;105
HU-UFPI;DISTÚRBIOS PERCEPTIVOS EM PACIENTES COM ESQUIZOFRENIA E TRANSTORNO DE PERSONALIDADE BORDERLINE: A VISÃO DO CLÍNICO;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;15;15
HU-UFPI;DESFECHOS DOS PACIENTES COM FIBRILAÇÃO ATRIAL NO PÓS-OPERATÓRIO DE CIRURGIA CARDÍACA ENTRE 2023 E 2024 NO HOSPITAL UNIVERSITÁRIO DO PIAUÍ (HU - UFPI).;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando autorização do setor responsável;Pendente;Pendente
HU-UFPI;Desenvolvimento por meio da manufatura aditiva de produtos de apoio funcional utilizados por pacientes com neuropatias do HU-UFPI;Desenvolvimento tecnológico;True;pacientes com neuropatias;Desenvolvimento materiais;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;DESENVOLVIMENTO E CARACTERIZAÇÃO DE GEL MUCOADESIVO VAGINAL À BASE DE PRÓPOLIS PARA VAGINITES INESPECÍFICAS;Pesquisa Acadêmica;True;Estudo experimental in vitro;Pré-clínico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Desenvolvimento de produto: Sobremesa tipo Flan a base de biomassa de banana verde (Musa spp) adicionado de leite de amêndoas;Desenvolvimento tecnológico;True;Transversal;Desenvolvimento/Avaliação;False;False;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;Desenvolvimento de Aplicativo para Promoção de Mobilidade e Atividade Física no Ambiente Intra-Hospitalar em Hospital Universitário Federal.;Desenvolvimento tecnológico;True;Transversal;Desenvolvimento/Avaliação;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Desenvolvimento de Aplicativo Institucional para Gestão Integrada da Conformidade com a NR32 em Hospitais da Rede EBSERH;Desenvolvimento tecnológico;True;Transversal;Desenvolvimento/Avaliação;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;DESENVOLVIMENTO DE APLICATIVO DE AVALIAÇÃO EM CUIDADOS PALIATIVOS PARA HOSPITAIS UNIVERSITÁRIOS DESENVOLVIMENTO DE APLICATIVO DE AVALIAÇÃO EM CUIDADOS PALIATIVOS PARA HOSPITAIS UNIVERSITÁRIOS Desenvolvimento de Aplicativo de Avaliação em Cuidados Paliativos para Hospitais Universitários;Desenvolvimento tecnológico;False;Desenvolvimento tecnológico;Desenvolvimento tecnológico;False;False;Projeto aprovado;20;60
HU-UFPI;Desenvolvimento de Agente Inteligente Conversacional Personalizado para Atendimento Informativo e Orientação de Pacientes via WhatsApp no Hospital Universitário da Universidade Federal do Piauí;Desenvolvimento tecnológico;False;Pesquisa Aplicada;Desenvolvimento/Avaliação;False;False;Projeto aprovado;0;65
HU-UFPI;CRIAÇÃO DE UMA PLATAFORMA ONLINE DE EDUCAÇÃO EM SAÚDE PARA PACIENTES COM DIABETES MELLITUS: CONTRIBUINDO PARA A AUTONOMIA E QUALIDADE DE VIDA NO MANEJO DO DIABETES;Desenvolvimento tecnológico;True;Transversal;Desenvolvimento/Avaliação;False;False;Aguardando autorização do setor responsável;Pendente;Pendente
HU-UFPI;CRIAÇÃO DE BASE DE CONHECIMENTO PARA ASSISTENTE VIRTUAL GINECOLÓGICA: DESENVOLVIMENTO DE CONTEÚDO VALIDADO PARA SAÚDE DA MULHER NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;True;Desenvolvimento e validação de base informacional;Desenvolvimento/Avaliação;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Perfil Clínico-epidemiológico de Pacientes com Fibromialgia e Osteoporose Atendidos em Hospital Terciário.;Pesquisa Acadêmica;True;O estudo de natureza transversal observacional;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;PERFIL CLÍNICO-EPIDEMIOLÓGICO DE PACIENTES ATENDIDOS NO AMBULATÓRIO DE CUIDADOS PALIATIVOS DO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;True;DESCRITIVO;Observacional/Epidemiológico;False;False;Projeto aprovado;141;154
HU-UFPI;PERFIL CLÍNICO E EPIDEMIOLÓGICO DOS PACIENTES EM USO DE CABERGOLINA EM ATENDIMENTO NO AMBULATÓRIO DO HOSPITAL DA UNIVERSIDADE FEDERAL DO PIAUÍ (HUUFPI);Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;165;176
HU-UFPI;PERFIL CLÍNICO E EPIDEMIOLÓGICO DOS PACIENTES COM NEOPLASIA DE RETO SUBMETIDOS À TRATAMENTO NEOADJUVANTE EM UM HOSPITAL UNIVERSITÁRIO DO PIAUÍ;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;PERFIL CLINICO E EPIDEMIOLÓGICO DOS PACIENTES COM INSUFICIÊNCIA CARDIACA COM FRAÇÃO DE EJEÇÃO REDUZIDA NO HOSPITAL UNIVERSITARIO DA UFPI;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;251;318
HU-UFPI;PERFIL CLÍNICO E EPIDEMIOLÓGICO DE PACIENTES COM ULTRASSONOGRAFIA EVIDENCIANDO DOENÇA HEPÁTICA GORDUROSA METABÓLICA ATENDIDOS NO AMBULATÓRIO DE ENDOCRINOLOGIA DO HUUFPI;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;260;310
HU-UFPI;PERFIL CLÍNICO E EPIDEMIOLÓGICO DE PACIENTES COM ADENOMA HIPOFISÁRIO DO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;154;196
HU-UFPI;PERFIL CLÍNICO DOS PACIENTES COM ELEVADA SUSPEITA DE NEFROPATIA HEREDITÁRIA NO HOSPITAL UNIVERSITÁRIO DO PIAUÍ;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;328;364
HU-UFPI;PERFIL CLÍNICO DOS PACIENTES COM DOENÇA RENAL DO DIABETES ACOMPANHADOS NO HOSPITAL UNIVERSITÁRIO DO PIAUÍ;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;306;371
HU-UFPI;PERFIL CLÍNICO DE PACIENTES COM CIRROSE HEPÁTICA INTERNADOS NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ (HU-UFPI);Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;6;11
HU-UFPI;Percepção de enfermeiros sobre o handover em uma Unidade de Terapia Intensiva;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;PADRONIZAÇÃO DE ESQUEMA DE ANTIBIOTICOTERAPIA DE PACIENTES INFECTADOS APÓS CIRURGIAS ORTOPÉDICAS NO HOSPITAL UNIVERSITÁRIO DE TERESINA;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;PERFIL EPIDEMIOLÓGICO DE PACIENTES SUBMETIDOS À CIRURGIA CARDÍACA EM UM HOSPITAL UNIVERSITÁRIO;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;PERFIL EPIDEMIOLOGICO DAS INFECÇÕES ORTOPEDICAS NO HU-UFPI;Pesquisa Acadêmica;True;OBSERVACIONAL;Observacional/Epidemiológico;False;False;Projeto inativo;Pendente;Pendente
HU-UFPI;PERFIL DOS PACIENTES PÓS-JEJUNOSTOMIA EM UM HOSPITAL UNIVERSITÁRIO DO ESTADO DO PIAUÍ;Pesquisa Acadêmica;True;Estudo de caso;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;PERFIL DOS PACIENTES CIRÚRGICOS ELETIVOS PÓS-PANDEMIA DA COVID-19;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;59;91
HU-UFPI;PERFIL DE SENSIBILIDADE A ANTIFÚNGICOS E ATIVIDADE DE EXTRATOS BOTÂNICOS EM LEVEDURAS DO GÊNERO Candida, ISOLADAS DE PACIENTES DO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ - HU/UFPI;Pesquisa Acadêmica;True;Transversal;Pesquisa experimental;False;False;Em ajuste para autorização do setor responsável;Pendente;Pendente
HU-UFPI;PERFIL DE RESISTÊNCIA DE BACTÉRIAS ISOLADAS DE PACIENTES ONCOLÓGICOS NO PERÍODO DE 2018 – 2023;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;76;80
HU-UFPI;PERFIL DE MULHERES NEGRAS AUTOIDENTIFICADAS SUBMETIDAS À CIRURGIA POR LEIOMIOMAS;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;PERFIL DE IDOSOS INTERNADOS POR FRATURA DE QUADRIL NO HOSPITAL UNIVERSITÁRIO DO PIAUÍ;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;70;106
HU-UFPI;PERFIL DAS EVOLUÇÕES DE ENFERMAGEM NO HU-UFPI: PROPOSTA DE PADRONIZAÇÃO E MELHORIA DA DOCUMENTAÇÃO CLÍNICA;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;PERFIL CLÍNICO, LABORATORIAL E DE IMAGEM DE MULHERES COM INFERTILIDADE ASSOCIADA À ENDOMETRIOSE ATENDIDAS NO SETOR DE REPRODUÇÃO HUMANA DE UM HOSPITAL UNIVERSITÁRIO;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;35;61
HU-UFPI;PERFIL CLÍNICO, EPIDEMIOLÓGICO E DE COMPLICAÇÕES DE PACIENTES COM BRADICARDIAS SUBMETIDOS A IMPLANTE DE APARELHOS DE MARCA PASSO DEFINITIVO EM HOSPITAL UNIVERSITÁRIO DO NORDESTE;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;109;151
HU-UFPI;PERFIL CLÍNICO, EPIDEMIOLÓGICO E ANÁLISE DE PREDITORES DE MORBIDADE E MORTALIDADE DA DOENÇA DE CHAGAS NO ESTADO DO PIAUÍ;Pesquisa Acadêmica;True;Coorte;Observacional/Epidemiológico;False;False;Projeto aprovado;168;199
HU-UFPI;PERFIL CLÍNICO – EPIDEMIOLÓGICO DOS PACIENTES COM INTERNAÇÃO PROLONGADA NA ENFERMARIA DE CLÍNICA MÉDICA NO HU-UFPI;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;208;258
HU-UFPI;QUALIDADE DE VIDA E FUNÇÃO SEXUAL EM MULHERES NO PERÍODO PRÉ-OPERATÓRIO À HISTERECTOMIA;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;True;Em cadastramento;Pendente;Pendente
HU-UFPI;QUALIDADE DE VIDA E ESPIRITUALIDADE DOS ENFERMEIROS DE UMA CLINÍCA ONCOLOGICA;Pesquisa Acadêmica;True;Transversal;Desenvolvimento/Avaliação;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;PROCESSO DE ENFERMAGEM ASSOCIADO À CONSTIPAÇÃO INTESTINAL: INSIGHTS QUALITATIVOS EM UMA UNIDADE DE TERAPIA INTENSIVA;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;31;70
HU-UFPI;PRINCIPAIS ACHADOS TOMOGRÁFICOS DE CASOS COM CONFIRMAÇÃO HISTOPATOLÓGICA DE C NCER GÁSTRICO;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;276;297
HU-UFPI;PREVALÊNCIA E FATORES ASSOCIADOS À COMPLICAÇÕES NO PÓS-OPERATÓRIO DE CIRURGIAS DE REVASCULARIZAÇÃO DO MIOCÁRDIO EM UM HOSPITAL UNIVERSITÁRIO DO NORDESTE DO BRASIL;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;PREVALÊNCIA DOS CARCINOMAS ORAIS DIAGNOSTICADOS NO SETOR DE CABEÇA E PESCOÇO DO HOSPITAL UNIVERSITÁRIO - UFPI;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Em ajuste para autorização do setor responsável;Pendente;Pendente
HU-UFPI;Prevalência de Infecção de Corrente Sanguínea em Pacientes em Uso de Nutrição Parenteral;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;PESQUISA SOBRE A CORRELAÇÃO ENTRE OBESIDADE E SAÚDE MENTAL;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;PERFIL SOCIODEMOGRÁFICO DA INCIDÊNCIA DO CÂNCER DE PRÓSTATA NA POPULAÇÃO NEGRA ATENDIDA EM UM HOSPITAL UNIVERSITÁRIO DE TERESINA NO ESTADO DO PIAUÍ;Pesquisa Acadêmica;True;Transversal;Ciências Sociais e Humanas e Aplicadas em Saúde;False;False;Projeto aprovado;193;221
HU-UFPI;PERFIL NUTRICIONAL DE PACIENTES ACOMETIDOS POR LESÃO POR PRESSÃO EM UM HOSPITAL UNIVERSITÁRIO NO NORDESTE DO BRASIL;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;PERFIL HEMATOLÓGICO DE PACIENTES SUBMETIDOS À QUIMIOTERAPIA ANTINEOPLÁSICA EM UM HOSPITAL DE ALTA COMPLEXIDADE DO PIAUÍ;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;82;95
HU-UFPI;PERFIL EPIDEMIOLÓGICO DOS PACIENTES COM HIPERTIREOIDISMO DO AMBULATÓRIO DE UM HOSPITAL TERCIÁRIO;Desenvolvimento tecnológico;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;90;118
HU-UFPI;SOFRIMENTO MENTAL ENTRE PROFISSIONAIS DE SAÚDE NO COMBATE A PANDEMIA DA COVID-19: PREVALÊNCIA E ESTRATÉGIAS EDUCATIVAS;Pesquisa Acadêmica;True;Transversal;Ciências Sociais e Humanas e Aplicadas em Saúde;False;True;Projeto aprovado;867;907
HU-UFPI;Sistema de Inteligência Artificial para Análise de Atividade Perceptiva e Memória Visual por meio de Figuras Complexas de Rey em Dispositivos Móveis;Desenvolvimento tecnológico;True;Experimental;Desenvolvimento/Avaliação;False;False;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;SERVIÇO SOCIAL E ATUAÇÃO INTERPROFISSIONAL: reflexões de uma equipe multiprofissional no contexto da Unidade de Terapia Intensiva (UTI) em um Hospital Universitário;Pesquisa Acadêmica;True;caráter descritivo-exploratório;Ciências Sociais e Humanas e Aplicadas em Saúde;False;False;Em cadastramento;Pendente;Pendente
HU-UFPI;RUPTURA BILATERAL DE BÍCEPS DISTAL: UM RELATO COMPARATIVO DA CORREÇÃO SIMULTÂNEA COM TÉCNICAS DIFERENTES;Pesquisa Acadêmica;True;Estudo de caso;Observacional/Epidemiológico;False;False;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;RISCO DE SÍNDROME DE REALIMENTAÇÃO E SUA ASSOCIAÇÃO COM DESFECHOS CLÍNICOS E ESTADO NUTRICIONAL EM PACIENTES DE UM HOSPITAL UNIVERSITÁRIO EM TERESINA – PI.;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;122;165
HU-UFPI;Registro iCaReMe - Registro Multinacional de Mundo Real para Determinar a Qualidade do Manejo e do Tratamento de Pacientes com Diabetes Tipo 2, Hipertensão, Insuficiência Cardíaca e/ou Doenças Renais Crônicas.;Desenvolvimento tecnológico;True;Coorte;Observacional/Epidemiológico;True;True;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;RECONSTRUÇÃO DE MANDÍBULA COM RETALHO MICROCIRÚRGICO DE FÍBULA EM UM HOSPITAL UNIVERSITÁRIO: QUALIDADE DE VIDA E COMPLICAÇÕES;Pesquisa Acadêmica;True;Coorte;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;RECONSTRUÇÃO DE LÁBIO SUPERIOR COM RETALHO LIVRE FASCIOCUTÂNEO ANTEBRAQUIAL RADIAL: RELATO DE CASOS;TCC residência;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Reabilitação na Síndrome de Leigh: um estudo de caso;Pesquisa Livre;True;Estudo de caso;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;RARO EXEMPLO DE CARCINOMA ADENOIDE CÍSTICO: UM RELATO DE CASO;RELATO DE CASO;True;Estudo de caso;RELATO DE CASO;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;QUALIDADE INTERNA E SATISFAÇÃO NO TRABALHO EM UM HOSPITAL UNIVERSITÁRIO DE TERESINA-PIAUÍ  ;Pesquisa Acadêmica;True;Transversal;Ciências Sociais e Humanas e Aplicadas em Saúde;False;False;Projeto inativo;Pendente;Pendente
HU-UFPI;QUALIDADE INTERNA E SATISFAÇÃO NO TRABALHO EM UM HOSPITAL UNIVERSITÁRIO DE TERESINA - PIAUÍ;Pesquisa Acadêmica;True;Transversal;Ciências Sociais e Humanas e Aplicadas em Saúde;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;QUALIDADE DO SONO E CONSUMO DE PSICOTRÓPICOS POR TRABALHADORES DA SAÚDE DA LINHA DE FRENTE NO COMBATE À COVID-19;Pesquisa Acadêmica;True;Transversal;Ciências Sociais e Humanas e Aplicadas em Saúde;False;True;Projeto aprovado;867;907
HU-UFPI;ACOMPANHAMENTO EM TEMPO REAL DA FUNÇÃO RENAL DE PACIENTES EM USO DE VANCOMICINA: ANÁLISE E DESENVOLVIMENTO DE FERRAMENTA PARA AJUSTE DE DOSE;Desenvolvimento tecnológico;True;Coorte;Observacional/Epidemiológico;False;False;Em ajuste para autorização do setor responsável;Pendente;Pendente
HU-UFPI;VALIDAÇÃO DO SISTEMA ACR-TIRADS COMPARADO À CLASSIFICAÇÃO BETHESDA EM NÓDULOS TIREOIDIANOS;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;UTILIZAÇÃO DE MACHINE LEARNING COMO MÉTODO DE ANÁLISE PARA PREDIÇÃO DE INJÚRIA RENAL AGUDA DE PACIENTES EM PÓS-OPERATÓRIO DE CIRUGIA CARDÍACA NO HU-UFPI;Desenvolvimento tecnológico;True;Coorte;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;USO DE CÁPSULA OLEOSA DE RACEALFATOCOFEROL (Vitamina E) COMO ESTRATÉGIA DE CUIDADO PARA PREVENÇÃO DE LESÕES LABIAIS EM PACIENTES DE UTI;Pesquisa Acadêmica;True;Coorte;Desenvolvimento/Avaliação;False;False;Projeto aprovado;124;226
HU-UFPI;UMA PROPOSTA DE CLASSIFICAÇÃO PARA ACESSOS VENOSOS CENTRAIS E SUAS POSSIVEIS COMPLICAÇÕES PRECOCES;Pesquisa Acadêmica;True;Coorte;Observacional/Epidemiológico;False;False;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;TUBERCULOSE ATIVA EM PACIENTES COM DOENÇAS INFLAMATÓRIAS INTESTINAIS NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;151;161
HU-UFPI;TERAPIA NUTRICIONAL NO TRATAMENTO NÃO CIRÚRGICO DE FÍSTULA NA CIRURGIA BARIÁTRICA: RELATO DE CASO;RELATO DE CASO;True;Estudo de caso;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Teor de compostos bioativos, vitamina C, minerais e aceitação de sobremesa láctea isenta de lactose com calda de acerola por pacientes ambulatoriais do HU-UFPI.;Pesquisa Acadêmica;True;Transversal;Desenvolvimento/Avaliação;False;False;Em ajuste para autorização do setor responsável;Pendente;Pendente
HU-UFPI;Telemedicina aplicada em ações de Tele-eletrocardiografia e Tele-UTI em região de baixo desenvolvimento econômico nordestino: a telessaúde integrada com Ensino, Pesquisa e Extensão em saúde no estado do Piauí.;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Em cadastramento;Pendente;Pendente
HU-UFPI;CONSTRUÇÃO E VALIDAÇÃO DE TECNOLOGIAS EDUCATIVAS SOBRE ORIENTAÇÕES NUTRICIONAIS PARA TRATAMENTO QUIMIOTERÁPICO AMBULATORIAL;Desenvolvimento tecnológico;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;162;197
HU-UFPI;CONSTRUÇÃO E VALIDAÇÃO DE TECNOLOGIAS EDUCATIVAS SOBRE ORIENTAÇÕES DE AUTOCUIDADO A PESSOA IDOSA SUBMETIDA À REVASCULARIZAÇÃO DO MIOCÁRDIO.;Desenvolvimento tecnológico;True;Estudo metodológico.;Desenvolvimento/Avaliação;False;False;Projeto aprovado;667;708
HU-UFPI;CONSTRUÇÃO E VALIDAÇÃO DE TECNOLOGIA AUDIOVISUAL PARA PACIENTES EM USO DE TERAPIA NUTRICIONAL ENTERAL DOMICILIAR;Desenvolvimento tecnológico;True;METODOLÓGICO;Desenvolvimento/Avaliação;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Construção e Validação de Aplicativo para Auxílio à Prevenção de Infecção por Cateter Vascular;Pesquisa Acadêmica;True;Transversal;Desenvolvimento/Avaliação;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Construção e validação de aplicativo para a prevenção de lesão por pressão em pacientes hospitalizados;Desenvolvimento tecnológico;True;Estudo Metodológico;Desenvolvimento/Avaliação;False;False;Projeto aprovado;216;243
HU-UFPI;CONHECIMENTO DOS ENFERMEIROS SOBRE ESCALA DE AVALIAÇÃO DE RISCO PARA O DESENVOLVIMENTO DE LESÕES DECORRENTES DO POSICIONAMENTO CIRÚRGICO (ELPO);Pesquisa Acadêmica;True;Grupo focal;Observacional/Epidemiológico;True;True;Aguardando aprovação do CEP;Pendente;Pendente
