Hospital Universitário (HU),Título do Projeto,Número do Projeto,Status do Projeto,Quem Fez,Quando Fez (Data/Hora),Duração,Status Onde Estava,Status O que Aconteceu
HU-UFPI,perfil clínico e epidemiológico dos pacientes com neoplasia de reto submetidos à tratamento neoadjuvante em um hospital universitário do piauí,13550.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,08/01/2024 10:38,18 Hr(s) 36 Min 37 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,avaliação do tratamento de proctite actínica com coagulação com plasma de argônio em um hospital de referência em teresina-piauí,13524.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,17/07/2024 08:21:03,19 Hr(s) 19 Min 4 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,reabilitação na síndrome de leigh: um estudo de caso,13478.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,07/12/2024 10:23,19 Min 21 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,associação entre a hiperglicemia e o desfecho clínico em paciente criticos internados na uti do hospital universitário de teresina-pi,13475.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,09/10/2024 08:12,20 Hr(s) 49 Min 33 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,estudo do perfil epidemiológico dos casos de hérnia incisional em adultos em um hospital universitário do estado do piauí,13471.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,07/12/2024 10:23,19 Min 39 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,avaliação clínica e laboratorial dos casos de esporotricose em tutores e/ou contactantes de felinos em teresina-pi,13467.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,30/10/2024 09:58:29,22 Hr(s) 8 Min 30 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,estimulação cerebral profunda na doença de parkinson: análise de qualidade de vida,13349.0,Em ajuste pelo pesquisador,JOSE MARIA CORREIA LIMA E SILVA,06/05/2024 10:19,1 Hr(s) 28 Min,Em análise pela GEP,Solicitado ajustes
HU-UFPI,nível de ruído da unidade de terapia intensiva de um hospital universitário e seus efeitos em colaboradores,13308.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,18/06/2024 11:08:55,19 Hr(s) 2 Min 42 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,características clínicas e epidemiológicas de infecções fúngicas invasivas por candida spp. em um hospital de alta complexidade,13287.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,07/10/2024 08:50,19 Hr(s) 47 Min 58 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,ruptura bilateral de bíceps distal: um relato comparativo da correção simultânea com técnicas diferentes,13886.0,Em ajuste pelo pesquisador,JOSE MARIA CORREIA LIMA E SILVA,11/04/2024 10:33,3 Dia(s) 19 Hr(s) 31 Min 22 Seg,Aguardando avaliação da GEP,Retornado para ajuste do pesquisador
HU-UFPI,perfil hematológico de pacientes submetidos à quimioterapia antineoplásica em um hospital de alta complexidade do piauí,13885.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,10/07/2024 08:35,2 Dia(s) 14 Hr(s) 21 Min 3 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,tuberculose latente em pacientes com doenças inflamatórias intestinais no hospital universitário da universidade federal do piauí,13850.0,Projeto aprovado,DANIELLE PEREIRA DOURADO,14/04/2025 12:11:32,3 Min 57 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,tuberculose ativa em pacientes com doenças inflamatórias intestinais no hospital universitário da universidade federal do piauí,13849.0,Projeto aprovado,DANIELLE PEREIRA DOURADO,12/10/2024 14:31,4 Dia(s) 2 Hr(s) 17 Min 6 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,estudo do perfil epidemiológico dos pacientes com diagnóstico de doença diverticular atendidos no hospital universitário da universidade federal do piauí,13846.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,21/11/2024 08:00:49,1 Dia(s) 22 Hr(s) 3 Min 25 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,associação entre o tempo de internação pré-operatório com taxa de infecções e desfechos de pacientes submetidos a cirurgias cardíacas em um hospital universitário,13773.0,Aguardando aprovação do CEP,LYON RICHARDSON DA SILVA NASCIMENTO,19/08/2024 15:03:45,1 Hr(s) 1 Min 25 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,fatores associados a infecção relacionada à assistência à saúde em pacientes críticos,13761.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,27/09/2024 11:09:02,1 Dia(s) 29 Min 38 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,acompanhamento em tempo real da função renal de pacientes em uso de vancomicina: análise e desenvolvimento de ferramenta de acompanhamento clínico,13740.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,22/10/2024 07:36:58,12 Hr(s) 43 Min 38 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,"hipomagnesemia: prevalência, morbidades associadas e impacto prognóstico em pacientes internados no hospital universitário do piauí",13716.0,Projeto aprovado,DANIELLE PEREIRA DOURADO,09/02/2024 15:18,4 Hr(s) 37 Min 57 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,perfil epidemiológico de pacientes submetidos à cirurgia cardíaca em um hospital universitário,13711.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,24/07/2024 08:22:53,21 Hr(s) 16 Min 28 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,"avaliação da eficácia do poli-hexametileno biguanida na prevenção de infecções pós-operatórias em cirurgias de prótese de quadril: uma análise abrangente dos resultados, efeitos colaterais e fatores de risco",13692.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,09/12/2024 08:12,18 Hr(s) 5 Min 12 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,perfil das evoluções de enfermagem no hu-ufpi: proposta de padronização e melhoria da documentação clínica,13617.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,07/10/2024 08:49,19 Hr(s) 47 Min 47 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,raro exemplo de carcinoma adenoide cístico: um relato de caso,13612.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,07/12/2024 10:23,18 Min 54 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,padronização da ordem de infusão de medicamentos antineoplásicos utilizados no ambulatório de oncologia de um hospital universitário de teresina - pi,13578.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,14/08/2024 10:11:06,22 Hr(s) 2 Min 16 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,o impacto do índice de massa corpórea na prevalência da doença hepática gordurosa não alcoólica em portadoras de síndrome dos ovários policísticos,14017.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,30/09/2024 10:19:16,13 Hr(s) 20 Min 53 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,desenvolvimento de um painel de monitoramento de indicadores epidemiológicos de morbidade hospitalar,14012.0,Projeto aprovado,JUSSARA MARIA VALENTIM CAVALCANTE,23/07/2024 10:37:44,13 Dia(s) 1 Hr(s) 48 Min 44 Seg,Aguardando autorização do setor responsável,Projeto aprovado
HU-UFPI,"estudo de fase 3, multicêntrico, aberto, cego para o avaliador, controlado por ativo para avaliar a eficácia e a segurança de bedaquilina no tratamento de hanseníase multibacilar quando associada à rifampicina e à clofazimina",13949.0,Aguardando aprovação do CEP,LYON RICHARDSON DA SILVA NASCIMENTO,19/08/2024 15:02:29,1 Hr(s) 6 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,prevalência de infecções fúngicas em pacientes atendidos em um hospital de alta complexidade do piauí.,13935.0,Projeto aprovado,DANIELLE PEREIRA DOURADO,02/04/2025 22:02,5 Dia(s) 6 Hr(s) 58 Min 6 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,avaliação do risco e prognostico nutricional de pacientes em terapia intensiva,13918.0,Aguardando aprovação do CEP,LYON RICHARDSON DA SILVA NASCIMENTO,19/08/2024 15:02:58,1 Hr(s) 37 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,perfil de resistência de bactérias isoladas de pacientes oncológicos no período de 2018 – 2023,13915.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,26/09/2024 10:13:40,1 Dia(s) 1 Hr(s) 15 Min 32 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,carcinoma vaginal neuroendócrino de pequena células pouco diferenciado em paciente jovem: um relato de caso,13911.0,Em ajuste pelo pesquisador,JOSE MARIA CORREIA LIMA E SILVA,30/09/2024 10:24:21,14 Hr(s) 1 Min 41 Seg,Em análise pela GEP,Solicitado ajustes
HU-UFPI,adenocarcinoma de colo uterino entre gestações: um relato de caso,13909.0,Em ajuste pelo pesquisador,JOSE MARIA CORREIA LIMA E SILVA,30/09/2024 10:22:22,13 Hr(s) 52 Min 40 Seg,Em análise pela GEP,Solicitado ajustes
HU-UFPI,câncer de mama com metástase ovariana tardia: um relato de caso,13907.0,Em ajuste pelo pesquisador,JOSE MARIA CORREIA LIMA E SILVA,30/09/2024 10:25:57,17 Hr(s) 32 Min 19 Seg,Em análise pela GEP,Solicitado ajustes
HU-UFPI,efeitos da inteligência artificial na terapia de fala assistida por aplicativo appraxi® em pacientes com distúrbios neurológicos adquiridos,13900.0,Aguardando aprovação do CEP,ANA LUCIA FRANCA DA COSTA,20/05/2025 12:27:24,13 Dia(s) 23 Min 28 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,"efeitos da neuromodulação não invasiva na deglutição, cognição e mastigação",13897.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,17/07/2024 08:22:08,19 Hr(s) 20 Min 14 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,geriatria digital - construção e validação de tecnologias para condutas em linha de cuidado em geriatria de pacientes do hospital universitário - ufpi,20024.0,Em ajuste pelo pesquisador,ALICE TACIANA ALVES FERREIRA BEZERRA,09/08/2025 17:27,4 Min 57 Seg,Aguardando avaliação da GEP,Retornado para ajuste do pesquisador
HU-UFPI,lesão por pressão na unidade intensiva: diagnóstico situacional da introdução da escala de risco evaruci,19898.0,Projeto aprovado,ZAINE DALETE DA SILVA,22/07/2025 11:56:14,7 Dia(s) 13 Hr(s) 57 Min 44 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,construção e validação de aplicativo para auxílio à prevenção de infecção por cateter vascular,19896.0,Aguardando aprovação do CEP,ALICE TACIANA ALVES FERREIRA BEZERRA,22/08/2025 17:56:04,5 Hr(s) 51 Min 40 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,"avaliação de marcadores imuno-histoquímicos em câncer de mama: comparação entre ferramenta de inteligência artificial, laudo patológico e expert em patologia mamária.",19882.0,Aguardando aprovação do CEP,ZAINE DALETE DA SILVA,22/07/2025 11:44:13,6 Dia(s) 17 Hr(s) 40 Min 44 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,conhecimento de pacientes internados e acompanhantes sobre segurança do paciente : estudo transversal,19880.0,Aguardando aprovação do CEP,ZAINE DALETE DA SILVA,22/07/2025 11:52:48,20 Dia(s) 19 Hr(s) 51 Min 35 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,avaliação da influência das funções visuoespacial e executiva na percepção social em pacientes com doença de parkinson idiopática,19871.0,Carta de anuência assinada,Administrador do Sistema,31/07/2025 16:01:05,21 Hr(s) 48 Min 9 Seg,Aguardando assinatura da carta de anuência,Assinatura da carta de anuência registrada
HU-UFPI,avaliação da expressão das proteínas do sistema mismatch repair e sua correlação com a instabilidade de microssatélites em tumores colorretais,19841.0,Aguardando aprovação do CEP,DANIELLE PEREIRA DOURADO,30/06/2025 16:57:46,4 Dia(s) 2 Hr(s) 56 Min 37 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,tecnologias móveis para saúde mental universitária: análise do cenário atual e proposição de aplicativo,19823.0,Aguardando aprovação do CEP,ZAINE DALETE DA SILVA,22/07/2025 11:51:22,14 Dia(s) 21 Hr(s) 50 Min 1 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,risco cardiovascular associado ao índice tornozelo- braquial em uma população do hospital universitário da universidade federal do piauí – hu-ufpi/ebserh,19812.0,Em ajuste para autorização do setor responsável,ZAINE DALETE DA SILVA,26/06/2025 07:56:12,9 Dia(s) 15 Hr(s) 29 Min 41 Seg,Aguardando autorização do setor responsável,Solicitado ajustes
HU-UFPI,desenvolvimento de aplicativo institucional para gestão integrada da conformidade com a nr32 em hospitais da rede ebserh,19735.0,Aguardando aprovação do CEP,ALICE TACIANA ALVES FERREIRA BEZERRA,09/04/2025 17:57,1 Dia(s) 1 Hr(s) 56 Min 59 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,concentrações séricas de zinco e risco nutricional e sua associação com desfechos clínicos pós-operatório em pacientes com câncer de mama.,19730.0,Aguardando aprovação do CEP,ALICE TACIANA ALVES FERREIRA BEZERRA,14/08/2025 17:40:27,14 Dia(s) 1 Hr(s) 39 Min 29 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,infecção de trato urinário complicada com sepse: relato de caso,19715.0,Aguardando aprovação do CEP,ALICE TACIANA ALVES FERREIRA BEZERRA,15/08/2025 18:21:14,17 Min 52 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,qualidade interna e satisfação no trabalho em um hospital universitário de teresina - piauí,14300.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,09/09/2024 08:31,16 Dia(s) 18 Hr(s) 30 Min 17 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,prevalência dos carcinomas orais diagnosticados no setor de cabeça e pescoço do hospital universitário - ufpi,14296.0,Em ajuste para autorização do setor responsável,JOSE MARIA CORREIA LIMA E SILVA,09/12/2024 08:04,6 Dia(s) 21 Hr(s) 41 Min 18 Seg,Aguardando autorização do setor responsável,Solicitado ajustes
HU-UFPI,"perfil de sensibilidade a antifúngicos e atividade de extratos botânicos em leveduras do gênero candida, isoladas de pacientes do hospital universitário da universidade federal do piauí - hu/ufpi",14257.0,Em ajuste para autorização do setor responsável,LYON RICHARDSON DA SILVA NASCIMENTO,19/08/2024 16:00:40,1 Dia(s) 7 Hr(s) 11 Min 12 Seg,Aguardando autorização do setor responsável,Solicitado ajustes
HU-UFPI,perfil clínico-epidemiológico de pacientes com fibromialgia e osteoporose atendidos em hospital terciário.,14236.0,Aguardando aprovação do CEP,LYON RICHARDSON DA SILVA NASCIMENTO,19/08/2024 15:02:43,1 Hr(s) 21 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,critérios glim na avaliação do estado nutricional do paciente crítico e sua associação com desfechos clínicos,14232.0,Aguardando aprovação do CEP,LYON RICHARDSON DA SILVA NASCIMENTO,23/08/2024 12:49:05,2 Hr(s) 47 Min 25 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,construção e validação de tecnologias educativas sobre orientações nutricionais para tratamento quimioterápico ambulatorial,14229.0,Projeto aprovado,DANIELLE PEREIRA DOURADO,28/01/2025 16:02:42,2 Hr(s) 11 Min 3 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,prevalência de infecção de corrente sanguínea em pacientes em uso de nutrição parenteral,14218.0,Aguardando aprovação do CEP,LYON RICHARDSON DA SILVA NASCIMENTO,23/08/2024 12:48:23,2 Hr(s) 46 Min 39 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,avaliação dos índices de complicações em pacientes submetidas a cirurgia de sling por via transobturatória no hospital universitário no período de 2014 a 2024,14199.0,Projeto aprovado,ANA LUCIA FRANCA DA COSTA,21/05/2025 10:39:10,12 Dia(s) 19 Hr(s) 25 Min 45 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,"características nutritivas, funcionais e aceitação de cupcake por pacientes ambulatoriais e/ou com depressão e transtornos alimentares do hu/ufpi",14130.0,Em ajuste para autorização do setor responsável,LYON RICHARDSON DA SILVA NASCIMENTO,19/08/2024 16:16:56,28 Dia(s) 4 Hr(s) 56 Min 48 Seg,Aguardando autorização do setor responsável,Solicitado ajustes
HU-UFPI,"perfil clínico, epidemiológico e de complicações de pacientes com bradicardias submetidos a implante de aparelhos de marca passo definitivo em hospital universitário do nordeste",14102.0,Projeto aprovado,DANIELLE PEREIRA DOURADO,12/10/2024 14:31,4 Dia(s) 2 Hr(s) 32 Min 3 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,desenvolvimento de um dashboard de controle e gerenciamento de intervenções em problemas relacionados com medicamentos (prm),14032.0,Em ajuste para autorização do setor responsável,JOSE MARIA CORREIA LIMA E SILVA,23/07/2024 08:09:22,7 Dia(s) 23 Hr(s) 38 Min 17 Seg,Aguardando autorização do setor responsável,Solicitado ajustes
HU-UFPI,padrão epidemiológico e tendência temporal das internações hospitalares da rede ebserh - 2012 a 2023,14030.0,Projeto aprovado,JUSSARA MARIA VALENTIM CAVALCANTE,23/07/2024 10:34:32,3 Seg,Aguardando autorização do setor responsável,Projeto aprovado
