HU,Título do Projeto,Classificação Institucional da Pesquisa,Projeto envolve seres humanos,Delineamento do Estudo,Tipo de Estudo,É estudo multicêntrico,É projeto com co-participação,Estado do projeto,Tempo decorrido entre status,Tempo decorrido entre status.1
HU-UFPI,PADRÕES DE ENCAMINHAMENTOS DE PACIENTES PARA CUIDADOS PALIATIVOS EM UM HOSPITAL TERCIÁRIO ENTRE 2022 E 2023: UMA ANÁLISE RETROSPECTIVA,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,301,325
HU-UFPI,PADRONIZAÇÃO DA ORDEM DE INFUSÃO DE MEDICAMENTOS ANTINEOPLÁSICOS UTILIZADOS NO AMBULATÓRIO DE ONCOLOGIA DE UM HOSPITAL UNIVERSITÁRIO DE TERESINA - PI,Pesquisa Acadêmica,Sim,Retrospectivo,Ciências Sociais e Humanas e Aplicadas em Saúde,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PADRONIZAÇÃO DE ESQUEMA DE ANTIBIOTICOTERAPIA DE PACIENTES INFECTADOS APÓS CIRURGIAS ORTOPÉDICAS NO HOSPITAL UNIVERSITÁRIO DE TERESINA,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,Percepção de enfermeiros sobre o handover em uma Unidade de Terapia Intensiva,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERCEPÇÃO E CUIDADOS DA SAÚDE MENTAL DE PACIENTES COM OBESIDADE,Projeto Guarda-Chuva,Sim,,,,,Em cadastramento,Pendente,Pendente
HU-UFPI,PERCEPÇÃO E CUIDADOS DA SAÚDE MENTAL DE PACIENTES COM OBESIDADE,Pesquisa Acadêmica,Sim,,,,,Em cadastramento,Pendente,Pendente
HU-UFPI,PERFIL ANÁTOMO-CLÍNICO DOS CASOS DE MELANOMA CUTÂNEO ATENDIDOS NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,40,83
HU-UFPI,PERFIL CLÍNICO DE PACIENTES COM CIRROSE HEPÁTICA INTERNADOS NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ (HU-UFPI),Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,6,11
HU-UFPI,PERFIL CLÍNICO DOS PACIENTES COM DOENÇA RENAL DO DIABETES ACOMPANHADOS NO HOSPITAL UNIVERSITÁRIO DO PIAUÍ,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,306,371
HU-UFPI,PERFIL CLÍNICO DOS PACIENTES COM ELEVADA SUSPEITA DE NEFROPATIA HEREDITÁRIA NO HOSPITAL UNIVERSITÁRIO DO PIAUÍ,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,328,364
HU-UFPI,PERFIL CLÍNICO E EPIDEMIOLÓGICO DE PACIENTES COM ADENOMA HIPOFISÁRIO DO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,154,196
HU-UFPI,PERFIL CLÍNICO E EPIDEMIOLÓGICO DE PACIENTES COM ULTRASSONOGRAFIA EVIDENCIANDO DOENÇA HEPÁTICA GORDUROSA METABÓLICA ATENDIDOS NO AMBULATÓRIO DE ENDOCRINOLOGIA DO HUUFPI,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,260,310
HU-UFPI,PERFIL CLINICO E EPIDEMIOLÓGICO DOS PACIENTES COM INSUFICIÊNCIA CARDIACA COM FRAÇÃO DE EJEÇÃO REDUZIDA NO HOSPITAL UNIVERSITARIO DA UFPI,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,251,318
HU-UFPI,PERFIL CLÍNICO E EPIDEMIOLÓGICO DOS PACIENTES COM NEOPLASIA DE RETO SUBMETIDOS À TRATAMENTO NEOADJUVANTE EM UM HOSPITAL UNIVERSITÁRIO DO PIAUÍ,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL CLÍNICO E EPIDEMIOLÓGICO DOS PACIENTES EM USO DE CABERGOLINA EM ATENDIMENTO NO AMBULATÓRIO DO HOSPITAL DA UNIVERSIDADE FEDERAL DO PIAUÍ (HUUFPI),Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,165,176
HU-UFPI,Perfil clínico e hemodinâmico de pacientes com suspeita de hipertensão pulmonar em hospital público terciário do Piauí,,Sim,Coorte,Observacional/Epidemiológico,Não,Não,Aguardando autorização do setor responsável,Pendente,Pendente
HU-UFPI,PERFIL CLÍNICO-EPIDEMIOLÓGICO DE PACIENTES ATENDIDOS NO AMBULATÓRIO DE CUIDADOS PALIATIVOS DO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ,Pesquisa Acadêmica,Sim,DESCRITIVO,Observacional/Epidemiológico,Não,Não,Projeto aprovado,141,154
HU-UFPI,Perfil Clínico-epidemiológico de Pacientes com Fibromialgia e Osteoporose Atendidos em Hospital Terciário.,Pesquisa Acadêmica,Sim,O estudo de natureza transversal observacional,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL CLÍNICO – EPIDEMIOLÓGICO DOS PACIENTES COM INTERNAÇÃO PROLONGADA NA ENFERMARIA DE CLÍNICA MÉDICA NO HU-UFPI,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,208,258
HU-UFPI,"PERFIL CLÍNICO, EPIDEMIOLÓGICO E ANÁLISE DE PREDITORES DE MORBIDADE E MORTALIDADE DA DOENÇA DE CHAGAS NO ESTADO DO PIAUÍ",Pesquisa Acadêmica,Sim,Coorte,Observacional/Epidemiológico,Não,Não,Projeto aprovado,168,199
HU-UFPI,"PERFIL CLÍNICO, EPIDEMIOLÓGICO E DE COMPLICAÇÕES DE PACIENTES COM BRADICARDIAS SUBMETIDOS A IMPLANTE DE APARELHOS DE MARCA PASSO DEFINITIVO EM HOSPITAL UNIVERSITÁRIO DO NORDESTE",Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,109,151
HU-UFPI,"PERFIL CLÍNICO, LABORATORIAL E DE IMAGEM DE MULHERES COM INFERTILIDADE ASSOCIADA À ENDOMETRIOSE ATENDIDAS NO SETOR DE REPRODUÇÃO HUMANA DE UM HOSPITAL UNIVERSITÁRIO",Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,35,61
HU-UFPI,PERFIL DAS EVOLUÇÕES DE ENFERMAGEM NO HU-UFPI: PROPOSTA DE PADRONIZAÇÃO E MELHORIA DA DOCUMENTAÇÃO CLÍNICA,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL DE IDOSOS INTERNADOS POR FRATURA DE QUADRIL NO HOSPITAL UNIVERSITÁRIO DO PIAUÍ,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,70,106
HU-UFPI,PERFIL DE MULHERES NEGRAS AUTOIDENTIFICADAS SUBMETIDAS À CIRURGIA POR LEIOMIOMAS,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,PERFIL DE RESISTÊNCIA DE BACTÉRIAS ISOLADAS DE PACIENTES ONCOLÓGICOS NO PERÍODO DE 2018 – 2023,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,76,80
HU-UFPI,"PERFIL DE SENSIBILIDADE A ANTIFÚNGICOS E ATIVIDADE DE EXTRATOS BOTÂNICOS EM LEVEDURAS DO GÊNERO Candida, ISOLADAS DE PACIENTES DO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ - HU/UFPI",Pesquisa Acadêmica,Sim,Transversal,Pesquisa experimental,Não,Não,Em ajuste para autorização do setor responsável,Pendente,Pendente
HU-UFPI,PERFIL DOS PACIENTES CIRÚRGICOS ELETIVOS PÓS-PANDEMIA DA COVID-19,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,59,91
HU-UFPI,PERFIL DOS PACIENTES CIRÚRGICOS ELETIVOS PÓS-PANDEMIA DA COVID-19,Pesquisa Acadêmica,Sim,,,,,Em cadastramento,Pendente,Pendente
HU-UFPI,PERFIL DOS PACIENTES PÓS-JEJUNOSTOMIA EM UM HOSPITAL UNIVERSITÁRIO DO ESTADO DO PIAUÍ,Pesquisa Acadêmica,Sim,,,,,Em cadastramento,Pendente,Pendente
HU-UFPI,PERFIL DOS PACIENTES PÓS-JEJUNOSTOMIA EM UM HOSPITAL UNIVERSITÁRIO DO ESTADO DO PIAUÍ,Pesquisa Acadêmica,Sim,Estudo de caso,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL EPIDEMIOLOGICO DAS INFECÇÕES ORTOPEDICAS NO HU-UFPI,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL EPIDEMIOLÓGICO DE PACIENTES SUBMETIDOS À CIRURGIA CARDÍACA EM UM HOSPITAL UNIVERSITÁRIO,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL EPIDEMIOLÓGICO DOS PACIENTES COM HIPERTIREOIDISMO DO AMBULATÓRIO DE UM HOSPITAL TERCIÁRIO,Desenvolvimento tecnológico,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,90,118
HU-UFPI,PERFIL HEMATOLÓGICO DE PACIENTES SUBMETIDOS À QUIMIOTERAPIA ANTINEOPLÁSICA EM UM HOSPITAL DE ALTA COMPLEXIDADE DO PIAUÍ,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,82,95
HU-UFPI,PERFIL NUTRICIONAL DE PACIENTES ACOMETIDOS POR LESÃO POR PRESSÃO EM UM HOSPITAL UNIVERSITÁRIO NO NORDESTE DO BRASIL,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL SOCIODEMOGRÁFICO DA INCIDÊNCIA DO CÂNCER DE PRÓSTATA NA POPULAÇÃO NEGRA ATENDIDA EM UM HOSPITAL UNIVERSITÁRIO DE TERESINA NO ESTADO DO PIAUÍ,Pesquisa Acadêmica,Sim,Transversal,Ciências Sociais e Humanas e Aplicadas em Saúde,Não,Não,Projeto aprovado,193,221
HU-UFPI,"Peróxido de hidrogênio e luz ultravioleta para desinfecção de superfícies em unidades de terapia intensiva: Um ensaio clínico, randomizado, controlado, em cluster, com crossover.","Ensaio clínico, randomizado, em cluster, com crossover.",Sim,"Ensaio clínico, randomizado, em cluster, crossover",Experimental/Clínico,Sim,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PESQUISA SOBRE A CORRELAÇÃO ENTRE OBESIDADE E SAÚDE MENTAL,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,Prevalência de Infecção de Corrente Sanguínea em Pacientes em Uso de Nutrição Parenteral,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PREVALÊNCIA DOS CARCINOMAS ORAIS DIAGNOSTICADOS NO SETOR DE CABEÇA E PESCOÇO DO HOSPITAL UNIVERSITÁRIO - UFPI,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em ajuste para autorização do setor responsável,Pendente,Pendente
HU-UFPI,PREVALÊNCIA E FATORES ASSOCIADOS À COMPLICAÇÕES NO PÓS-OPERATÓRIO DE CIRURGIAS DE REVASCULARIZAÇÃO DO MIOCÁRDIO EM UM HOSPITAL UNIVERSITÁRIO DO NORDESTE DO BRASIL,Pesquisa Acadêmica,Sim,Transversal,Descritivo,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,PREVALÊNCIA E FATORES ASSOCIADOS À COMPLICAÇÕES NO PÓS-OPERATÓRIO DE CIRURGIAS DE REVASCULARIZAÇÃO DO MIOCÁRDIO EM UM HOSPITAL UNIVERSITÁRIO DO NORDESTE DO BRASIL,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PRINCIPAIS ACHADOS TOMOGRÁFICOS DE CASOS COM CONFIRMAÇÃO HISTOPATOLÓGICA DE C NCER GÁSTRICO,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,276,297
HU-UFPI,PROCESSO DE ENFERMAGEM ASSOCIADO À CONSTIPAÇÃO INTESTINAL: INSIGHTS QUALITATIVOS EM UMA UNIDADE DE TERAPIA INTENSIVA,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,31,70
HU-UFPI,"Programa Stewardship de Antimicrobianos: Formação, implementação e ênfase em estratégias de ajuste de dose em instituições de saúde de Teresina.",Projeto de Extensão,Não,Coorte,Desenvolvimento/Avaliação,Não,Sim,Em ajuste para autorização do setor responsável,,Pendente
HU-UFPI,QUALIDADE DE VIDA E ESPIRITUALIDADE DOS ENFERMEIROS DE UMA CLINÍCA ONCOLOGICA,Pesquisa Acadêmica,Sim,Transversal,Desenvolvimento/Avaliação,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,QUALIDADE DE VIDA E FUNÇÃO SEXUAL EM MULHERES NO PERÍODO PRÉ-OPERATÓRIO À HISTERECTOMIA,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Sim,Em cadastramento,Pendente,Pendente
HU-UFPI,QUALIDADE DE VIDA E FUNÇÃO SEXUAL EM MULHERES NO PERÍODO PRÉ-OPERATÓRIO À HISTERECTOMIA,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Sim,Em cadastramento,Pendente,Pendente
HU-UFPI,QUALIDADE DE VIDA E FUNÇÃO SEXUAL EM MULHERES NO PERÍODO PRÉ-OPERATÓRIO À HISTERECTOMIA,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Sim,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,QUALIDADE DO SONO E CONSUMO DE PSICOTRÓPICOS POR TRABALHADORES DA SAÚDE DA LINHA DE FRENTE NO COMBATE À COVID-19,Pesquisa Acadêmica,Sim,Transversal,Ciências Sociais e Humanas e Aplicadas em Saúde,Não,Sim,Projeto aprovado,867,907
HU-UFPI,QUALIDADE INTERNA E SATISFAÇÃO NO TRABALHO EM UM HOSPITAL UNIVERSITÁRIO DE TERESINA - PIAUÍ,Pesquisa Acadêmica,Sim,Transversal,Ciências Sociais e Humanas e Aplicadas em Saúde,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,RARO EXEMPLO DE CARCINOMA ADENOIDE CÍSTICO: UM RELATO DE CASO,RELATO DE CASO,Sim,,,,,Em cadastramento,Pendente,Pendente
HU-UFPI,RARO EXEMPLO DE CARCINOMA ADENOIDE CÍSTICO: UM RELATO DE CASO,RELATO DE CASO,Sim,Estudo de caso,RELATO DE CASO,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,Reabilitação na Síndrome de Leigh: um estudo de caso,Pesquisa Livre,Sim,Estudo de caso,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,RECONSTRUÇÃO DE LÁBIO SUPERIOR COM RETALHO LIVRE FASCIOCUTÂNEO ANTEBRAQUIAL RADIAL: RELATO DE CASOS,TCC residência,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,RECONSTRUÇÃO DE MANDÍBULA COM RETALHO MICROCIRÚRGICO DE FÍBULA EM UM HOSPITAL UNIVERSITÁRIO: QUALIDADE DE VIDA E COMPLICAÇÕES,Pesquisa Acadêmica,Sim,Coorte,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,"Registro iCaReMe - Registro Multinacional de Mundo Real para Determinar a Qualidade do Manejo e do Tratamento de Pacientes com Diabetes Tipo 2, Hipertensão, Insuficiência Cardíaca e/ou Doenças Renais Crônicas.",Desenvolvimento tecnológico,Sim,Coorte,Observacional/Epidemiológico,Sim,Sim,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,RISCO DE SÍNDROME DE REALIMENTAÇÃO E SUA ASSOCIAÇÃO COM DESFECHOS CLÍNICOS E ESTADO NUTRICIONAL EM PACIENTES DE UM HOSPITAL UNIVERSITÁRIO EM TERESINA – PI.,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,122,165
HU-UFPI,RUPTURA BILATERAL DE BÍCEPS DISTAL: UM RELATO COMPARATIVO DA CORREÇÃO SIMULTÂNEA COM TÉCNICAS DIFERENTES,Pesquisa Acadêmica,Sim,Estudo de caso,Observacional/Epidemiológico,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,SERVIÇO SOCIAL E ATUAÇÃO INTERPROFISSIONAL: reflexões de uma equipe multiprofissional no contexto da Unidade de Terapia Intensiva (UTI) em um Hospital Universitário,Pesquisa Acadêmica,Sim,caráter descritivo-exploratório,Ciências Sociais e Humanas e Aplicadas em Saúde,Não,Não,Em cadastramento,Pendente,Pendente
HU-UFPI,Sistema de Inteligência Artificial para Análise de Atividade Perceptiva e Memória Visual por meio de Figuras Complexas de Rey em Dispositivos Móveis,Desenvolvimento tecnológico,Sim,Experimental,Desenvolvimento/Avaliação,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,SOFRIMENTO MENTAL ENTRE PROFISSIONAIS DE SAÚDE NO COMBATE A PANDEMIA DA COVID-19: PREVALÊNCIA E ESTRATÉGIAS EDUCATIVAS,Pesquisa Acadêmica,Sim,Transversal,Ciências Sociais e Humanas e Aplicadas em Saúde,Não,Sim,Projeto aprovado,867,907
HU-UFPI,"Telemedicina aplicada em ações de Tele-eletrocardiografia e Tele-UTI em região de baixo desenvolvimento econômico nordestino: a telessaúde integrada com Ensino, Pesquisa e Extensão em saúde no estado do Piauí.",Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em cadastramento,Pendente,Pendente
HU-UFPI,"Teor de compostos bioativos, vitamina C, minerais e aceitação de sobremesa láctea isenta de lactose com calda de acerola por pacientes ambulatoriais do HU-UFPI.",Pesquisa Acadêmica,Sim,Transversal,Desenvolvimento/Avaliação,Não,Não,Em ajuste para autorização do setor responsável,Pendente,Pendente
HU-UFPI,TERAPIA NUTRICIONAL NO TRATAMENTO NÃO CIRÚRGICO DE FÍSTULA NA CIRURGIA BARIÁTRICA: RELATO DE CASO,RELATO DE CASO,Sim,Estudo de caso,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,TUBERCULOSE ATIVA EM PACIENTES COM DOENÇAS INFLAMATÓRIAS INTESTINAIS NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,151,161
HU-UFPI,UMA PROPOSTA DE CLASSIFICAÇÃO PARA ACESSOS VENOSOS CENTRAIS E SUAS POSSIVEIS COMPLICAÇÕES PRECOCES,Pesquisa Acadêmica,Sim,Coorte,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,UMA PROPOSTA DE CLASSIFICAÇÃO PARA ACESSOS VENOSOS CENTRAIS E SUAS POSSIVEIS COMPLICAÇÕES PRECOCES,Pesquisa Acadêmica,Sim,Coorte,Observacional/Epidemiológico,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,UM ESTUDO SOBRE A INFLUÊNCIA DOS INDICADORES REFERENTES A LEITO HOSPITALAR NA GERAÇÃO DE RESÍDUOS MÉDICOS DOS HOSPITAIS EBSERH,Pesquisa Acadêmica,Não,Transversal,Desenvolvimento/Avaliação,Não,Não,Projeto aprovado,,19
HU-UFPI,USO DE CÁPSULA OLEOSA DE RACEALFATOCOFEROL (Vitamina E) COMO ESTRATÉGIA DE CUIDADO PARA PREVENÇÃO DE LESÕES LABIAIS EM PACIENTES DE UTI,Pesquisa Acadêmica,Sim,Coorte,Desenvolvimento/Avaliação,Não,Não,Projeto aprovado,124,226
HU-UFPI,UTILIZAÇÃO DE MACHINE LEARNING COMO MÉTODO DE ANÁLISE PARA PREDIÇÃO DE INJÚRIA RENAL AGUDA DE PACIENTES EM PÓS-OPERATÓRIO DE CIRUGIA CARDÍACA NO HU-UFPI,Desenvolvimento tecnológico,Sim,Coorte,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,VACINAÇÃO CONTRA HPV: Perfil de conhecimento dos colaboradores do Hospital Universitário da Universidade Federal do Piauí (HU - UFPI),Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,VALIDAÇÃO DO SISTEMA ACR-TIRADS COMPARADO À CLASSIFICAÇÃO BETHESDA EM NÓDULOS TIREOIDIANOS,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,2,,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em cadastramento,Pendente,Pendente
HU-UFPI,Acne e mídia social: Avaliação do conteúdo em português (Brasil) disponível no TikTok,Pesquisa Acadêmica,Não,Transversal,Observacional/Epidemiológico,Não,Não,Em ajuste pelo pesquisador,,Pendente
HU-UFPI,Acne e mídia social: Avaliação do conteúdo em Português (Brasil) disponível no TikTok,Pesquisa Acadêmica,Não,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,,Pendente
HU-UFPI,ACOMPANHAMENTO EM TEMPO REAL DA FUNÇÃO RENAL DE PACIENTES EM USO DE VANCOMICINA: ANÁLISE E DESENVOLVIMENTO DE FERRAMENTA PARA AJUSTE DE DOSE,Desenvolvimento tecnológico,Sim,Coorte,Observacional/Epidemiológico,Não,Não,Em ajuste para autorização do setor responsável,Pendente,Pendente
HU-UFPI,ACOMPANHAMENTO EM TEMPO REAL DA FUNÇÃO RENAL DE PACIENTES EM USO DE VANCOMICINA: ANÁLISE E DESENVOLVIMENTO DE FERRAMENTA PARA AJUSTE DE DOSE,,Sim,Coorte,Observacional/Epidemiológico,Não,Não,Em cadastramento,Pendente,Pendente
HU-UFPI,A INTERVENÇÃO DO SERVIÇO SOCIAL NO ATENDIMENTO AO PACIENTE CRÍTICO SOB A ÓTICA DE FAMILIARES E VISITANTES EM UMA UTI,,Sim,"Saturação Teórica, Revisão Bibliográfica",Ciências Sociais e Humanas e Aplicadas em Saúde,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,ALTA QUALIFICADA DE PACIENTES COM LESÃO MEDULAR: plano de cuidados com levantamento de necessidades e orientações multidisciplinar,,Não,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,,Pendente
HU-UFPI,ANÁLISE CLÍNICA DE PACIENTES SUBMETIDOS A ESTIMULAÇÃO DO SISTEMA HIS-PURKINJE VERSUS ESTIMULAÇÃO BIVENTRICULAR NA RESSINCRONIZAÇÃO CARDÍACA SEGUIDOS NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ,Pesquisa Acadêmica,Sim,Coorte,Observacional/Epidemiológico,Não,Não,Projeto aprovado,187,199
HU-UFPI,ANÁLISE CLÍNICA E EPIDEMIOLÓGICA DOS PACIENTES COM DOENÇA HEPÁTICA ESTEATÓTICA ASSOCIADA À SÍNDROME METABÓLICA EM PACIENTES DO AMBULATÓRIO DE ENDOCRINOLOGIA DO HOSPITAL UNIVERSITÁRIO DA UFPI,Pesquisa Acadêmica,Não,Transversal,Observacional/Epidemiológico,Não,Não,Em ajuste pelo pesquisador,,Pendente
HU-UFPI,ANÁLISE CLÍNICA E HISTOPATOLÓGICA DAS LÂMINAS DE CÂNCER DE PELE NÃO MELANOMA BIOPSIADOS NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ HU-UFPI NO PERÍODO DE 2019 A 2024,,Não,Transversal,Observacional/Epidemiológico,Não,Não,Em ajuste pelo pesquisador,,Pendente
HU-UFPI,"ANÁLISE CLÍNICA, HISTOPATOLÓGICA E IMUNO-HISTOQUÍMICA DE ADENOCARCINOMAS GASTROINTESTINAIS NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ NO PERÍODO DE 2019 A 2024",,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em ajuste para autorização do setor responsável,Pendente,Pendente
HU-UFPI,ANÁLISE COMPARATIVA DE PACIENTES CHAGÁSICOS E NÃO CHAGÁSICOS PORTADORES DE MARCA-PASSO CARDÍACO ARTIFICIAL EM HOSPITAL UNIVERSITÁRIO,Pesquisa Acadêmica,Sim,Coorte,Observacional/Epidemiológico,Não,Não,Projeto aprovado,301,330
HU-UFPI,ANÁLISE DA DISPENSAÇÃO DE IMUNOGLOBULINA EM UM HOSPITAL UNIVERSITÁRIO,Pesquisa Acadêmica,Não,Transversal,Observacional/Epidemiológico,Não,Não,Em ajuste pelo pesquisador,,Pendente
HU-UFPI,ANÁLISE DA ERGONOMIA NO SERVIÇO DE ENDOSCOPIA DE UM HOSPITAL UNIVERSITÁRIO,,Sim,Transversal,Ciências Sociais e Humanas e Aplicadas em Saúde,Não,Não,Aguardando autorização do setor responsável,Pendente,Pendente
