Hospital Universitário (HU);Título do Projeto;Número do Projeto;Status do Projeto;Quem Fez;Quando Fez (Data/Hora);Duração;Status Onde Estava;Status O que Aconteceu
HU-UFPI;OLHAR PARA A PALIAÇÃO: desenvolvimento de material educativo para cuidadores de pacientes em cuidados paliativos em um Hospital Universitário;12086;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;01/06/2025 09:37;17 Hr(s) 11 Min 24 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;PERCEPÇÃO E CUIDADOS DA SAÚDE MENTAL DE PACIENTES COM OBESIDADE: DESENVOLVIMENTO DE APLICATIVO PARA CELULAR;12087;Projeto aprovado;DANIELLE PEREIRA DOURADO;02/12/2025 10:33;5 Dia(s) 21 Hr(s) 45 Min 48 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;PERCEPÇÃO E CUIDADOS DA SAÚDE MENTAL DE PACIENTES COM OBESIDADE;12088;Em cadastramento;;;;;
HU-UFPI;Análise do perfil epidemiológico dos pacientes com Hipertireoidismo do ambulatório de um hospital terciário;12192;Projeto inativo;JOSE MARIA CORREIA LIMA E SILVA;04/11/2024 10:09;21 Dia(s) 2 Hr(s) 34 Min 49 Seg;Em ajuste pelo pesquisador;Projeto inativo
HU-UFPI;Validação de um instrumento clínico para previsão de reações adversas a medicamentos em pacientes hospitalizados;12194;Projeto aprovado;DANIELLE PEREIRA DOURADO;02/04/2025 22:09;23 Min 6 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;ACOMPANHAR: REGISTRO ELETRÔNICO DE DADOS PESSOAIS DE SAÚDE PARA CONTROLE E AVALIAÇÃO LONGITUDINAL DE CEFALÉIA;12200;Em ajuste pelo pesquisador;JOSE MARIA CORREIA LIMA E SILVA;18/03/2024 08:16:29;2 Dia(s) 20 Hr(s) 5 Min 35 Seg;Em análise pela GEP;Solicitado ajustes
HU-UFPI;Análise morfométrica dos pedículos da coluna lombar em pacientes de um centro terciário de cirurgia de coluna no nordeste do Brasil;12222;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;18/04/2024 08:22:37;21 Hr(s) 8 Min 24 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;ANÁLISE DO PERFIL EPIDEMIOLÓGICO DOS PACIENTES COM SÍNDROME DE CUSHING DO SERVIÇO DE ENDOCRINOLOGIA EM HOSPITAL UNIVERSITÁRIO;12247;Projeto inativo;JOSE MARIA CORREIA LIMA E SILVA;04/11/2024 10:08;21 Dia(s) 2 Hr(s) 32 Min 38 Seg;Em ajuste pelo pesquisador;Projeto inativo
HU-UFPI;QUALIDADE DE VIDA E ESPIRITUALIDADE DOS ENFERMEIROS DE UMA CLINÍCA ONCOLOGICA;12280;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;18/04/2024 08:23:42;21 Hr(s) 9 Min 34 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;UMA PROPOSTA DE CLASSIFICAÇÃO PARA ACESSOS VENOSOS CENTRAIS E SUAS POSSIVEIS COMPLICAÇÕES PRECOCES;12305;Em ajuste pelo pesquisador;JOSE MARIA CORREIA LIMA E SILVA;04/04/2024 07:34;10 Hr(s) 12 Min 6 Seg;Em análise pela GEP;Solicitado ajustes
HU-UFPI;PERFIL EPIDEMIOLÓGICO DOS PACIENTES COM HIPERTIREOIDISMO DO AMBULATÓRIO DE UM HOSPITAL TERCIÁRIO;12308;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;17/07/2024 08:10:08;1 Hr(s) 28 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;ANÁLISE DO PERFIL EPIDEMIOLÓGICO DOS PACIENTES COM SÍNDROME DE CUSHING DO SERVIÇO DE ENDOCRINOLOGIA EM HOSPITAL UNIVERSITÁRIO;12311;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;24/06/2024 08:23:17;16 Hr(s) 21 Min 2 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;Formação em psicologia intensiva: percepção dos egressos de programas de residências multiprofissionais em saúde;12314;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;14/05/2024 08:27:22;19 Hr(s) 25 Min 32 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;INCIDÊNCIA DE CEFALÉIA PÓS RAQUIANESTESIA EM PACIENTES SUBMETIDOS A HISTERECTOMIA EM HOSPITAL UNIVERSITÁRIO.;12366;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;07/10/2024 08:51;19 Hr(s) 49 Min 20 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;Epilepsia: Explorando as Interconexões entre Comorbidades e Terapêutica Medicamentosa Ambulatorial no Centro Hospitalar da Universidade Federal do Piauí.;12369;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;01/06/2025 09:49;9 Dia(s) 17 Hr(s) 48 Min 1 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;DESENVOLVIMENTO, EVIDÊNCIAS DE VALIDADE E IMPLEMENTAÇÃO DO USO DE CARTILHA EDUCATIVA PARA PROFISSIONAIS DE SAÚDE SOBRE USO DO SMARTPHONE EM HOSPITAIS;12385;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;14/05/2024 08:27:51;19 Hr(s) 25 Min 40 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;CHATGPT NA PRÁTICA MÉDICA: UMA INVESTIGAÇÃO SOBRE SEU POTENCIAL COMO FERRAMENTA DE PESQUISA NA INVESTIGAÇÃO DA SAÚDE DE PACIENTES COM PARKINSONISMO;12407;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;18/06/2024 11:09:06;19 Hr(s) 2 Min 55 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;ANALISE MULTIFATORIAL DO DESGASTE PROFISSIONAL E QUALIDADE DO SONO EM RESIDENTES MÉDICOS: UM ESTUDO COMPARATIVO ENTRE ESPECIALIDADES E NÍVEIS DE RESIDENCIA EM HOSPITAL UNIVERSITARIO – TERESINA - PIAUI;12486;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;18/04/2024 08:24:15;21 Hr(s) 9 Min 55 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;Percepção de enfermeiros sobre o handover em uma Unidade de Terapia Intensiva;12516;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;14/05/2024 08:26:57;19 Hr(s) 24 Min 51 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;EXPLORANDO O POTENCIAL DE UTILIZAÇÃO DA INTELIGÊNCIA ARTIFICIAL NA DETECÇÃO DE AMELOBLASTOMA NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ HU-UFPI: AVANÇOS E PERSPECTIVAS FUTURAS.;12532;Projeto aprovado;ZAINE DALETE DA SILVA;22/07/2025 11:56:51;11 Dia(s) 14 Hr(s) 52 Min 34 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;H;12569;Em cadastramento;;;;;
HU-UFPI;ESTUDO EPIDEMIOLÓGICO E RADIOGRÁFICO DAS LESÕES INTRA-ÓSSEAS DOS MAXILARES EM PACIENTES ATENDIDOS NO HOSPITAL UNIVERSITÁRIO DA UFPI;12703;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;18/10/2024 11:22:56;19 Hr(s) 38 Min 34 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;BalanceD-HF: Estudo de Fase III, Randomizado, Duplo-Cego para Avaliar o Efeito de Balcinrenona/Dapagliflozina em Comparação com Dapagliflozina, no Risco de Eventos de Insuficiência Cardíaca e Morte Cardiovascular em Participantes da Pesquisa com Insuficiência Cardíaca e Função Renal Comprometida;12705;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;20/05/2024 08:30:42;2 Dia(s) 22 Hr(s) 10 Min 24 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;DrugSensi: Inovação no tratamento de infecções hospitalares;12786;Aguardando autorização do setor responsável;;10/04/2024 11:17;27 Dia(s) 33 Min 33 Seg;Em ajuste para autorização do setor responsável;Devolvido para solicitação de autorização do setor responsável
HU-UFPI;UM ESTUDO SOBRE A INFLUÊNCIA DOS INDICADORES REFERENTES A LEITO HOSPITALAR NA GERAÇÃO DE RESÍDUOS MÉDICOS DOS HOSPITAIS EBSERH;12806;Projeto aprovado;JUSSARA MARIA VALENTIM CAVALCANTE;13/05/2024 12:50:52;14 Dia(s) 4 Hr(s) 36 Min 52 Seg;Aguardando autorização do setor responsável;Projeto aprovado
HU-UFPI;AVALIAÇÃO DA CONDIÇÃO DE FADIGA EM PACIENTES COM RETOCOLITE ULCERATIVA NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;12824;Em cadastramento;;;;;
HU-UFPI;AVALIAÇÃO DA CONDIÇÃO DE FADIGA EM PACIENTES COM RETOCOLITE ULCERATIVA NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;12848;Projeto aprovado;ANA LUCIA FRANCA DA COSTA;29/04/2025 11:48:14;14 Dia(s) 23 Hr(s) 26 Min 13 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;AVALIAÇÃO DA CONDIÇÃO DE FADIGA EM PACIENTES COM DOENÇA DE CROHN NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;12849;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;14/05/2024 08:27:40;19 Hr(s) 25 Min 35 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;ANÁLISE CLÍNICA E EPIDEMIOLÓGICA DE PACIENTES COM REAÇÕES HANSÊNICAS NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ NO PERÍODO DE 2013 A 2023;12855;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;14/05/2024 08:28:01;19 Hr(s) 25 Min 57 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;Estudo randomizado comparando três estratégias antitrombóticas (varfarina, edoxabana ou nenhum anticoagulante) em pacientes com fibrilação atrial e doença renal crônica avançada - VISIONAIRE (Vitamin K AntagonISt, Factor Xa Inhibitor Or Nothing In Atrial Fibrillation And DIalytic End-stage Renal DiseasE);12899;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;18/06/2024 11:09:59;20 Hr(s) 8 Min 6 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;ASSOCIAÇÃO ENTRE OS DOMINIOS DA RELIGIOSIDADE COM A PRESERVAÇÃO DAS FUNÇÕES COGNITIVAS EM PACIENTES COM DIAGNOSTICO DE DOENÇA DE PARKINSON IDIOPATICA;12997;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;10/03/2024 08:14;15 Hr(s) 11 Min 4 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;UMA PROPOSTA DE CLASSIFICAÇÃO PARA ACESSOS VENOSOS CENTRAIS E SUAS POSSIVEIS COMPLICAÇÕES PRECOCES;13035;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;18/06/2024 11:10:13;22 Hr(s) 6 Min 21 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;Análise do Perfil dos Pacientes com Câncer de Colo Uterino do Hospital Universitário do Piauí (HU-UFPI);13208;Em ajuste pelo pesquisador;JOSE MARIA CORREIA LIMA E SILVA;27/06/2024 08:22:48;20 Hr(s) 1 Min 8 Seg;Em análise pela GEP;Solicitado ajustes
HU-UFPI;Análise do Perfil dos Pacientes com Câncer Gástrico do Hospital Universitário do Piauí (HU-UFPI);13214;Em ajuste pelo pesquisador;JOSE MARIA CORREIA LIMA E SILVA;27/06/2024 08:21:35;19 Hr(s) 57 Min 57 Seg;Em análise pela GEP;Solicitado ajustes
HU-UFPI;CARACTERIZAÇÃO DO PERFIL EPIDEMIOLÓGICO DOS PACIENTES COM DIABETES MELLITUS TIPO 1 DO AMBULATÓRIO DO HU-UFPI;13244;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;24/09/2024 10:28:38;1 Hr(s) 33 Min 53 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;Características clínicas e epidemiológicas de infecções fúngicas invasivas por Candida spp. em um hospital de alta complexidade;13287;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;07/10/2024 08:50;19 Hr(s) 47 Min 58 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;NÍVEL DE RUÍDO DA UNIDADE DE TERAPIA INTENSIVA DE UM HOSPITAL UNIVERSITÁRIO E SEUS EFEITOS EM COLABORADORES;13308;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;18/06/2024 11:08:55;19 Hr(s) 2 Min 42 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;ESTIMULAÇÃO CEREBRAL PROFUNDA NA DOENÇA DE PARKINSON: ANÁLISE DE QUALIDADE DE VIDA;13349;Em ajuste pelo pesquisador;JOSE MARIA CORREIA LIMA E SILVA;06/05/2024 10:19;1 Hr(s) 28 Min;Em análise pela GEP;Solicitado ajustes
HU-UFPI;SERVIÇO SOCIAL E ATUAÇÃO INTERPROFISSIONAL: reflexões de uma equipe multiprofissional no contexto da Unidade de Terapia Intensiva (UTI) em um Hospital Universitário;13425;Em cadastramento;;;;;
HU-UFPI;Avaliação clínica e laboratorial dos casos de esporotricose em tutores e/ou contactantes de felinos em Teresina-PI;13467;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;30/10/2024 09:58:29;22 Hr(s) 8 Min 30 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;ESTUDO DO PERFIL EPIDEMIOLÓGICO DOS CASOS DE HÉRNIA INCISIONAL EM ADULTOS EM UM HOSPITAL UNIVERSITÁRIO DO ESTADO DO PIAUÍ;13471;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;07/12/2024 10:23;19 Min 39 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;ASSOCIAÇÃO ENTRE A HIPERGLICEMIA E O DESFECHO CLÍNICO EM PACIENTE CRITICOS INTERNADOS NA UTI DO HOSPITAL UNIVERSITÁRIO DE TERESINA-PI;13475;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;09/10/2024 08:12;20 Hr(s) 49 Min 33 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;Reabilitação na Síndrome de Leigh: um estudo de caso;13478;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;07/12/2024 10:23;19 Min 21 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;Avaliação das propriedades nutricionais e funcionais de biscoitos enriquecidos com fibra de caju e mesocarpo de babaçu e seus potenciais benefícios para a saúde.;13511;Projeto inativo;JOSE MARIA CORREIA LIMA E SILVA;13/01/2025 10:36:27;1 Dia(s) 2 Hr(s) 31 Min 10 Seg;Em ajuste para autorização do setor responsável;Projeto inativo
HU-UFPI;Fatores Assiciados;13516;Em cadastramento;;;;;
HU-UFPI;AVALIAÇÃO DO TRATAMENTO DE PROCTITE ACTÍNICA COM COAGULAÇÃO COM PLASMA DE ARGÔNIO EM UM HOSPITAL DE REFERÊNCIA EM TERESINA-PIAUÍ;13524;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;17/07/2024 08:21:03;19 Hr(s) 19 Min 4 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;PERFIL CLÍNICO E EPIDEMIOLÓGICO DOS PACIENTES COM NEOPLASIA DE RETO SUBMETIDOS À TRATAMENTO NEOADJUVANTE EM UM HOSPITAL UNIVERSITÁRIO DO PIAUÍ;13550;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;08/01/2024 10:38;18 Hr(s) 36 Min 37 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;PERFIL DE IDOSOS INTERNADOS POR FRATURA DE QUADRIL NO HOSPITAL UNIVERSITÁRIO DO PIAUÍ;13551;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;10/02/2024 08:09;19 Hr(s) 41 Min 40 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;PREDIÇÃO DE DESFECHOS ADVERSOS GRAVES EM DOENÇAS INFLAMATÓRIAS INTESTINAIS UTILIZANDO INTELIGÊNCIA ARTIFICIAL COM REGISTROS DO HOSPITAL UNIVERSITÁRIO - UFPI;13555;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;11/08/2024 09:53;22 Hr(s) 44 Min 8 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;Estudo Epidemiológico do Registro das Doenças Inflamatórias Intestinais dos Pacientes do Hospital Universitário - UFPI no Período de 2020 a 2024;13556;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;11/08/2024 09:59;22 Hr(s) 52 Min 13 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;PESQUISA SOBRE A CORRELAÇÃO ENTRE OBESIDADE E SAÚDE MENTAL;13561;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;07/12/2024 10:24;20 Min 2 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;OLHAR PARA A PALIAÇÃO: aplicação de questionário “QASCI adaptado” em cuidadores de pacientes em ambulatório de cuidados paliativos de um Hospital Universitário.;13566;Projeto aprovado;DANIELLE PEREIRA DOURADO;12/10/2024 12:16;19 Hr(s) 9 Min 50 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;PADRONIZAÇÃO DA ORDEM DE INFUSÃO DE MEDICAMENTOS ANTINEOPLÁSICOS UTILIZADOS NO AMBULATÓRIO DE ONCOLOGIA DE UM HOSPITAL UNIVERSITÁRIO DE TERESINA - PI;13578;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;14/08/2024 10:11:06;22 Hr(s) 2 Min 16 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;RARO EXEMPLO DE CARCINOMA ADENOIDE CÍSTICO: UM RELATO DE CASO;13611;Em cadastramento;;;;;
HU-UFPI;RARO EXEMPLO DE CARCINOMA ADENOIDE CÍSTICO: UM RELATO DE CASO;13612;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;07/12/2024 10:23;18 Min 54 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;PERFIL DAS EVOLUÇÕES DE ENFERMAGEM NO HU-UFPI: PROPOSTA DE PADRONIZAÇÃO E MELHORIA DA DOCUMENTAÇÃO CLÍNICA;13617;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;07/10/2024 08:49;19 Hr(s) 47 Min 47 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;AVALIAÇÃO DA EFICÁCIA DO POLI-HEXAMETILENO BIGUANIDA NA PREVENÇÃO DE INFECÇÕES PÓS-OPERATÓRIAS EM CIRURGIAS DE PRÓTESE DE QUADRIL: Uma Análise Abrangente dos Resultados, Efeitos Colaterais e Fatores de Risco;13692;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;09/12/2024 08:12;18 Hr(s) 5 Min 12 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;PERFIL EPIDEMIOLÓGICO DE PACIENTES SUBMETIDOS À CIRURGIA CARDÍACA EM UM HOSPITAL UNIVERSITÁRIO;13711;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;24/07/2024 08:22:53;21 Hr(s) 16 Min 28 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;HIPOMAGNESEMIA: PREVALÊNCIA, MORBIDADES ASSOCIADAS E IMPACTO PROGNÓSTICO EM PACIENTES INTERNADOS NO HOSPITAL UNIVERSITÁRIO DO PIAUÍ;13716;Projeto aprovado;DANIELLE PEREIRA DOURADO;09/02/2024 15:18;4 Hr(s) 37 Min 57 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;ACOMPANHAMENTO EM TEMPO REAL DA FUNÇÃO RENAL DE PACIENTES EM USO DE VANCOMICINA: ANÁLISE E DESENVOLVIMENTO DE FERRAMENTA DE ACOMPANHAMENTO CLÍNICO;13740;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;22/10/2024 07:36:58;12 Hr(s) 43 Min 38 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;FATORES ASSOCIADOS A INFECÇÃO RELACIONADA À ASSISTÊNCIA À SAÚDE EM PACIENTES CRÍTICOS;13761;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;27/09/2024 11:09:02;1 Dia(s) 29 Min 38 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;Associação entre o tempo de internação pré-operatório com taxa de infecções e desfechos de pacientes submetidos a cirurgias cardíacas em um hospital universitário;13773;Aguardando aprovação do CEP;LYON RICHARDSON DA SILVA NASCIMENTO;19/08/2024 15:03:45;1 Hr(s) 1 Min 25 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;ESTIMULAÇÃO CEREBRAL PROFUNDA NA DOENÇA DE PARKINSON: ANÁLISE DE QUALIDADE DE VIDA;13796;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;21/11/2024 08:29:03;2 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;ESTUDO DO PERFIL EPIDEMIOLÓGICO DOS PACIENTES COM DIAGNÓSTICO DE DOENÇA DIVERTICULAR ATENDIDOS NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;13846;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;21/11/2024 08:00:49;1 Dia(s) 22 Hr(s) 3 Min 25 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;TUBERCULOSE ATIVA EM PACIENTES COM DOENÇAS INFLAMATÓRIAS INTESTINAIS NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;13849;Projeto aprovado;DANIELLE PEREIRA DOURADO;12/10/2024 14:31;4 Dia(s) 2 Hr(s) 17 Min 6 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;TUBERCULOSE LATENTE EM PACIENTES COM DOENÇAS INFLAMATÓRIAS INTESTINAIS NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;13850;Projeto aprovado;DANIELLE PEREIRA DOURADO;14/04/2025 12:11:32;3 Min 57 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;O EFEITO MODERADOR DA GOVERNANÇA NA RELAÇÃO ENTRE AMBIDESTRIA E O CONTROLE SOCIAL: UM ESTUDO EM UMA EMPRESA PÚBLICA.;13878;Projeto inativo;JOSE MARIA CORREIA LIMA E SILVA;07/11/2024 08:38;22 Hr(s) 55 Min 17 Seg;Aguardando avaliação da GEP;Projeto inativo
HU-UFPI;PERFIL HEMATOLÓGICO DE PACIENTES SUBMETIDOS À QUIMIOTERAPIA ANTINEOPLÁSICA EM UM HOSPITAL DE ALTA COMPLEXIDADE DO PIAUÍ;13885;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;10/07/2024 08:35;2 Dia(s) 14 Hr(s) 21 Min 3 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;RUPTURA BILATERAL DE BÍCEPS DISTAL: UM RELATO COMPARATIVO DA CORREÇÃO SIMULTÂNEA COM TÉCNICAS DIFERENTES;13886;Em ajuste pelo pesquisador;JOSE MARIA CORREIA LIMA E SILVA;11/04/2024 10:33;3 Dia(s) 19 Hr(s) 31 Min 22 Seg;Aguardando avaliação da GEP;Retornado para ajuste do pesquisador
HU-UFPI;EFEITOS DA NEUROMODULAÇÃO NÃO INVASIVA NA DEGLUTIÇÃO, COGNIÇÃO E MASTIGAÇÃO;13897;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;17/07/2024 08:22:08;19 Hr(s) 20 Min 14 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;Shiii;13898;Em cadastramento;;;;;
HU-UFPI;Análise da adequação da presçrição de dieta VO;13899;Em cadastramento;;;;;
HU-UFPI;EFEITOS DA INTELIGÊNCIA ARTIFICIAL NA TERAPIA DE FALA ASSISTIDA POR APLICATIVO APPRAXI® EM PACIENTES COM DISTÚRBIOS NEUROLÓGICOS ADQUIRIDOS;13900;Aguardando aprovação do CEP;ANA LUCIA FRANCA DA COSTA;20/05/2025 12:27:24;13 Dia(s) 23 Min 28 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;Câncer de Mama com Metástase Ovariana Tardia: um relato de caso;13907;Em ajuste pelo pesquisador;JOSE MARIA CORREIA LIMA E SILVA;30/09/2024 10:25:57;17 Hr(s) 32 Min 19 Seg;Em análise pela GEP;Solicitado ajustes
HU-UFPI;Adenocarcinoma de Colo Uterino entre Gestações: um relato de caso;13909;Em ajuste pelo pesquisador;JOSE MARIA CORREIA LIMA E SILVA;30/09/2024 10:22:22;13 Hr(s) 52 Min 40 Seg;Em análise pela GEP;Solicitado ajustes
HU-UFPI;Carcinoma Vaginal Neuroendócrino de Pequena Células pouco Diferenciado em Paciente Jovem: um relato de caso;13911;Em ajuste pelo pesquisador;JOSE MARIA CORREIA LIMA E SILVA;30/09/2024 10:24:21;14 Hr(s) 1 Min 41 Seg;Em análise pela GEP;Solicitado ajustes
HU-UFPI;PERFIL DE RESISTÊNCIA DE BACTÉRIAS ISOLADAS DE PACIENTES ONCOLÓGICOS NO PERÍODO DE 2018 – 2023;13915;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;26/09/2024 10:13:40;1 Dia(s) 1 Hr(s) 15 Min 32 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;AVALIAÇÃO DO RISCO E PROGNOSTICO NUTRICIONAL DE PACIENTES EM TERAPIA INTENSIVA;13918;Aguardando aprovação do CEP;LYON RICHARDSON DA SILVA NASCIMENTO;19/08/2024 15:02:58;1 Hr(s) 37 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;PREVALÊNCIA DE INFECÇÕES FÚNGICAS EM PACIENTES ATENDIDOS EM UM HOSPITAL DE ALTA COMPLEXIDADE DO PIAUÍ.;13935;Projeto aprovado;DANIELLE PEREIRA DOURADO;02/04/2025 22:02;5 Dia(s) 6 Hr(s) 58 Min 6 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;Estudo de Fase 3, Multicêntrico, Aberto, Cego para o Avaliador, Controlado por Ativo para Avaliar a Eficácia e a Segurança de Bedaquilina no Tratamento de Hanseníase Multibacilar Quando Associada à Rifampicina e à Clofazimina;13949;Aguardando aprovação do CEP;LYON RICHARDSON DA SILVA NASCIMENTO;19/08/2024 15:02:29;1 Hr(s) 6 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
