hu;titulo do projeto;classificacao institucional da pesquisa;projeto envolve seres humanos;delineamento do estudo;tipo de estudo;e estudo multicentrico;e projeto com co participacao;estado do projeto;tempo decorrido entre status 1;tempo decorrido entre status 2
HU-UFPI;perfil clínico dos pacientes com elevada suspeita de nefropatia hereditária no hospital universitário do piauí;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;328;364
HU-UFPI;perfil clínico dos pacientes com doença renal do diabetes acompanhados no hospital universitário do piauí;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;306;371
HU-UFPI;perfil clínico de pacientes com cirrose hepática internados no hospital universitário da universidade federal do piauí (hu-ufpi);Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;6;11
HU-UFPI;percepção de enfermeiros sobre o handover em uma unidade de terapia intensiva;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;padronização de esquema de antibioticoterapia de pacientes infectados após cirurgias ortopédicas no hospital universitário de teresina;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;perfil epidemiológico de pacientes submetidos à cirurgia cardíaca em um hospital universitário;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;perfil epidemiologico das infecções ortopedicas no hu-ufpi;Pesquisa Acadêmica;True;OBSERVACIONAL;Observacional/Epidemiológico;False;False;Projeto inativo;Pendente;Pendente
HU-UFPI;perfil dos pacientes pós-jejunostomia em um hospital universitário do estado do piauí;Pesquisa Acadêmica;True;Estudo de caso;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;perfil dos pacientes cirúrgicos eletivos pós-pandemia da covid-19;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;59;91
HU-UFPI;perfil de sensibilidade a antifúngicos e atividade de extratos botânicos em leveduras do gênero candida, isoladas de pacientes do hospital universitário da universidade federal do piauí - hu/ufpi;Pesquisa Acadêmica;True;Transversal;Pesquisa experimental;False;False;Em ajuste para autorização do setor responsável;Pendente;Pendente
HU-UFPI;perfil de resistência de bactérias isoladas de pacientes oncológicos no período de 2018 – 2023;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;76;80
HU-UFPI;perfil de mulheres negras autoidentificadas submetidas à cirurgia por leiomiomas;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;perfil de idosos internados por fratura de quadril no hospital universitário do piauí;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;70;106
HU-UFPI;perfil das evoluções de enfermagem no hu-ufpi: proposta de padronização e melhoria da documentação clínica;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;perfil clínico, laboratorial e de imagem de mulheres com infertilidade associada à endometriose atendidas no setor de reprodução humana de um hospital universitário;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;35;61
HU-UFPI;perfil clínico, epidemiológico e de complicações de pacientes com bradicardias submetidos a implante de aparelhos de marca passo definitivo em hospital universitário do nordeste;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;109;151
HU-UFPI;perfil clínico, epidemiológico e análise de preditores de morbidade e mortalidade da doença de chagas no estado do piauí;Pesquisa Acadêmica;True;Coorte;Observacional/Epidemiológico;False;False;Projeto aprovado;168;199
HU-UFPI;perfil clínico – epidemiológico dos pacientes com internação prolongada na enfermaria de clínica médica no hu-ufpi;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;208;258
HU-UFPI;qualidade de vida e função sexual em mulheres no período pré-operatório à histerectomia;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;True;Em cadastramento;Pendente;Pendente
HU-UFPI;qualidade de vida e espiritualidade dos enfermeiros de uma cliníca oncologica;Pesquisa Acadêmica;True;Transversal;Desenvolvimento/Avaliação;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;processo de enfermagem associado à constipação intestinal: insights qualitativos em uma unidade de terapia intensiva;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;31;70
HU-UFPI;principais achados tomográficos de casos com confirmação histopatológica de c ncer gástrico;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;276;297
HU-UFPI;prevalência e fatores associados à complicações no pós-operatório de cirurgias de revascularização do miocárdio em um hospital universitário do nordeste do brasil;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;prevalência dos carcinomas orais diagnosticados no setor de cabeça e pescoço do hospital universitário - ufpi;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Em ajuste para autorização do setor responsável;Pendente;Pendente
HU-UFPI;prevalência de infecção de corrente sanguínea em pacientes em uso de nutrição parenteral;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;pesquisa sobre a correlação entre obesidade e saúde mental;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;perfil sociodemográfico da incidência do câncer de próstata na população negra atendida em um hospital universitário de teresina no estado do piauí;Pesquisa Acadêmica;True;Transversal;Ciências Sociais e Humanas e Aplicadas em Saúde;False;False;Projeto aprovado;193;221
HU-UFPI;perfil nutricional de pacientes acometidos por lesão por pressão em um hospital universitário no nordeste do brasil;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;perfil hematológico de pacientes submetidos à quimioterapia antineoplásica em um hospital de alta complexidade do piauí;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;82;95
HU-UFPI;perfil epidemiológico dos pacientes com hipertireoidismo do ambulatório de um hospital terciário;Desenvolvimento tecnológico;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;90;118
HU-UFPI;sofrimento mental entre profissionais de saúde no combate a pandemia da covid-19: prevalência e estratégias educativas;Pesquisa Acadêmica;True;Transversal;Ciências Sociais e Humanas e Aplicadas em Saúde;False;True;Projeto aprovado;867;907
HU-UFPI;sistema de inteligência artificial para análise de atividade perceptiva e memória visual por meio de figuras complexas de rey em dispositivos móveis;Desenvolvimento tecnológico;True;Experimental;Desenvolvimento/Avaliação;False;False;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;serviço social e atuação interprofissional: reflexões de uma equipe multiprofissional no contexto da unidade de terapia intensiva (uti) em um hospital universitário;Pesquisa Acadêmica;True;caráter descritivo-exploratório;Ciências Sociais e Humanas e Aplicadas em Saúde;False;False;Em cadastramento;Pendente;Pendente
HU-UFPI;ruptura bilateral de bíceps distal: um relato comparativo da correção simultânea com técnicas diferentes;Pesquisa Acadêmica;True;Estudo de caso;Observacional/Epidemiológico;False;False;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;risco de síndrome de realimentação e sua associação com desfechos clínicos e estado nutricional em pacientes de um hospital universitário em teresina – pi.;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;122;165
HU-UFPI;registro icareme - registro multinacional de mundo real para determinar a qualidade do manejo e do tratamento de pacientes com diabetes tipo 2, hipertensão, insuficiência cardíaca e/ou doenças renais crônicas.;Desenvolvimento tecnológico;True;Coorte;Observacional/Epidemiológico;True;True;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;reconstrução de mandíbula com retalho microcirúrgico de fíbula em um hospital universitário: qualidade de vida e complicações;Pesquisa Acadêmica;True;Coorte;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;reconstrução de lábio superior com retalho livre fasciocutâneo antebraquial radial: relato de casos;TCC residência;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;reabilitação na síndrome de leigh: um estudo de caso;Pesquisa Livre;True;Estudo de caso;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;raro exemplo de carcinoma adenoide cístico: um relato de caso;RELATO DE CASO;True;Estudo de caso;RELATO DE CASO;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;qualidade interna e satisfação no trabalho em um hospital universitário de teresina-piauí;Pesquisa Acadêmica;True;Transversal;Ciências Sociais e Humanas e Aplicadas em Saúde;False;False;Projeto inativo;Pendente;Pendente
HU-UFPI;qualidade interna e satisfação no trabalho em um hospital universitário de teresina - piauí;Pesquisa Acadêmica;True;Transversal;Ciências Sociais e Humanas e Aplicadas em Saúde;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;qualidade do sono e consumo de psicotrópicos por trabalhadores da saúde da linha de frente no combate à covid-19;Pesquisa Acadêmica;True;Transversal;Ciências Sociais e Humanas e Aplicadas em Saúde;False;True;Projeto aprovado;867;907
HU-UFPI;acompanhamento em tempo real da função renal de pacientes em uso de vancomicina: análise e desenvolvimento de ferramenta para ajuste de dose;Desenvolvimento tecnológico;True;Coorte;Observacional/Epidemiológico;False;False;Em ajuste para autorização do setor responsável;Pendente;Pendente
HU-UFPI;validação do sistema acr-tirads comparado à classificação bethesda em nódulos tireoidianos;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;utilização de machine learning como método de análise para predição de injúria renal aguda de pacientes em pós-operatório de cirugia cardíaca no hu-ufpi;Desenvolvimento tecnológico;True;Coorte;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;uso de cápsula oleosa de racealfatocoferol (vitamina e) como estratégia de cuidado para prevenção de lesões labiais em pacientes de uti;Pesquisa Acadêmica;True;Coorte;Desenvolvimento/Avaliação;False;False;Projeto aprovado;124;226
HU-UFPI;uma proposta de classificação para acessos venosos centrais e suas possiveis complicações precoces;Pesquisa Acadêmica;True;Coorte;Observacional/Epidemiológico;False;False;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;tuberculose ativa em pacientes com doenças inflamatórias intestinais no hospital universitário da universidade federal do piauí;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;151;161
HU-UFPI;terapia nutricional no tratamento não cirúrgico de fístula na cirurgia bariátrica: relato de caso;RELATO DE CASO;True;Estudo de caso;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;teor de compostos bioativos, vitamina c, minerais e aceitação de sobremesa láctea isenta de lactose com calda de acerola por pacientes ambulatoriais do hu-ufpi.;Pesquisa Acadêmica;True;Transversal;Desenvolvimento/Avaliação;False;False;Em ajuste para autorização do setor responsável;Pendente;Pendente
HU-UFPI;telemedicina aplicada em ações de tele-eletrocardiografia e tele-uti em região de baixo desenvolvimento econômico nordestino: a telessaúde integrada com ensino, pesquisa e extensão em saúde no estado do piauí.;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Em cadastramento;Pendente;Pendente
HU-UFPI;construção e validação de tecnologias educativas sobre orientações nutricionais para tratamento quimioterápico ambulatorial;Desenvolvimento tecnológico;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;162;197
HU-UFPI;construção e validação de tecnologias educativas sobre orientações de autocuidado a pessoa idosa submetida à revascularização do miocárdio.;Desenvolvimento tecnológico;True;Estudo metodológico.;Desenvolvimento/Avaliação;False;False;Projeto aprovado;667;708
HU-UFPI;construção e validação de tecnologia audiovisual para pacientes em uso de terapia nutricional enteral domiciliar;Desenvolvimento tecnológico;True;METODOLÓGICO;Desenvolvimento/Avaliação;False;False;Aguardando aprovação do CEP;Pendente;Pendente
